CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,Frequency,OrderHike_Cat,WarehouseToHome_Bin,RecencyGroup,Recency,NumberAddress,Cashback_Cat,Satisfaction_Category,Segment
54674,1,1.0,Mobile Phone,1,17.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,3,1,12.0,2.0,2.0,2.0,135.09,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
54675,1,1.0,Computer,1,10.0,Debit Card,Male,4.0,4,Mobile Phone,5,Single,3,1,12.0,6.0,10.0,8.0,158.48,Onboarding (<1 Th),Medium,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Medium,satisfied,New Customer
54676,0,9.0,Computer,1,10.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,3,0,19.0,2.0,2.0,1.0,137.81,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
54677,0,1.0,Mobile Phone,1,11.0,Credit Card,Male,3.0,2,Mobile Phone,5,Married,4,0,17.0,1.0,2.0,3.0,153.19,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Medium,satisfied,Potential Loyalists
54678,0,1.0,Mobile Phone,3,15.0,Debit Card,Male,3.0,2,Laptop & Accessory,4,Married,2,0,23.0,2.0,2.0,3.0,173.51,Onboarding (<1 Th),Low,Very High,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
54679,0,12.0,Mobile Phone,3,14.0,E wallet,Female,3.0,5,Laptop & Accessory,1,Single,2,0,21.0,2.0,2.0,6.0,165.28,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54680,0,3.0,Computer,1,7.0,Debit Card,Male,4.0,6,Mobile Phone,1,Married,3,0,19.0,1.0,3.0,9.0,152.2,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,Promising
54681,0,22.0,Mobile Phone,3,9.0,E wallet,Male,3.0,2,Laptop & Accessory,4,Married,5,0,13.0,1.0,3.0,3.0,206.2,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
54682,0,1.0,Computer,3,10.0,Credit Card,Female,4.0,2,Laptop & Accessory,1,Married,3,1,21.0,2.0,2.0,5.0,171.47,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54683,0,11.0,Mobile Phone,1,17.0,Debit Card,Male,4.0,2,Mobile Phone,1,Single,5,0,18.0,2.0,2.0,1.0,171.8,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54684,0,24.0,Mobile Phone,1,35.0,Credit Card,Male,4.0,2,Mobile Phone,3,Married,3,1,12.0,1.0,4.0,9.0,157.21,Stable (1 Th),Low,Low,Very Far (>20),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,Promising
54685,0,8.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,5,Fashion,4,Single,3,0,15.0,5.0,8.0,3.0,211.21,Onboarding (<1 Th),Medium,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Loyal Customers
54686,1,1.0,Mobile Phone,3,10.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Single,11,0,15.0,2.0,3.0,1.0,170.77,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Many Addresses (7 =<),High,unsatisfied,Potential Loyalists
54687,0,13.0,Mobile Phone,1,9.0,Cash on Delivery,Female,4.0,5,Laptop & Accessory,3,Single,3,0,12.0,2.0,12.0,11.0,170.53,Stable (1 Th),High,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Need Attention
54688,0,6.0,Mobile Phone,3,17.0,E wallet,Male,3.0,4,Laptop & Accessory,1,Single,3,0,13.0,2.0,2.0,9.0,178.96,Onboarding (<1 Th),Low,Low,Far (15–20),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Promising
54689,1,14.0,Computer,3,15.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,3,Married,5,1,15.0,1.0,2.0,4.0,192.96,Stable (1 Th),Low,Medium,Far (15–20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54690,0,12.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,2,Laptop & Accessory,1,Single,2,0,14.0,1.0,2.0,9.0,201.25,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
54691,0,1.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,4,Fashion,5,Married,3,0,12.0,1.0,2.0,8.0,199.12,Onboarding (<1 Th),Low,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Promising
54692,0,6.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Fashion,1,Single,5,0,16.0,7.0,2.0,8.0,236.58999999999997,Onboarding (<1 Th),Low,High,Close (10–14),Recent,Medium,Medium Addresses (4-6),Very High,unsatisfied,Promising
54693,0,21.0,Mobile Phone,3,21.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Single,4,0,13.0,2.0,2.0,8.0,174.6,Stable (1 Th),Low,Low,Very Far (>20),Recent,Medium,Medium Addresses (4-6),High,satisfied,Promising
54694,0,14.0,Computer,3,12.0,Debit Card,Male,3.0,5,Fashion,5,Married,7,1,22.0,1.0,2.0,3.0,229.75,Stable (1 Th),Low,Very High,Close (10–14),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
54695,0,27.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,2,Grocery,3,Married,5,0,20.0,1.0,2.0,4.0,273.14,Loyal (>2 Th),Low,Very High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
54696,0,15.0,Mobile Phone,2,17.0,UPI,Male,4.0,5,Others,1,Married,5,0,15.0,4.0,13.0,7.0,316.41,Stable (1 Th),High,Medium,Far (15–20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Champions
54697,0,31.0,Mobile Phone,3,23.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Single,10,0,15.0,3.0,3.0,3.0,179.05,Loyal (>2 Th),Low,Medium,Very Far (>20),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54698,0,1.0,Computer,1,17.0,Debit Card,Male,3.0,4,Fashion,5,Married,3,0,22.0,1.0,2.0,3.0,212.93,Onboarding (<1 Th),Low,Very High,Far (15–20),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Potential Loyalists
54699,0,15.0,Mobile Phone,2,7.0,UPI,Male,3.0,5,Others,3,Married,3,0,15.0,2.0,3.0,11.0,316.89,Stable (1 Th),Low,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
54700,0,24.0,Mobile Phone,3,15.0,E wallet,Male,3.0,4,Mobile Phone,4,Married,9,0,16.0,1.0,3.0,3.0,163.75,Stable (1 Th),Low,High,Far (15–20),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54701,1,1.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,6,Mobile Phone,4,Single,9,1,14.0,2.0,4.0,8.0,147.16,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),Medium,satisfied,Promising
54702,0,10.0,Computer,1,15.0,Debit Card,Female,4.0,2,Fashion,5,Married,11,0,15.0,1.0,2.0,6.0,242.13,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
54703,0,12.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,4,Fashion,3,Single,6,1,15.0,1.0,2.0,1.0,203.61,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
54704,0,18.0,Computer,1,31.0,Credit Card,Male,3.0,6,Mobile Phone,3,Single,4,0,15.0,1.0,2.0,5.0,162.08,Stable (1 Th),Low,Medium,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
54705,0,21.0,Computer,3,10.0,Credit Card,Female,3.0,4,Grocery,3,Married,11,1,13.0,1.0,12.0,14.0,262.7,Stable (1 Th),High,Low,Close (10–14),Recent,Medium,Many Addresses (7 =<),Very High,unsatisfied,Need Attention
54706,0,4.0,Mobile Phone,3,34.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Married,9,0,24.0,3.0,8.0,8.0,178.04,Onboarding (<1 Th),Medium,Very High,Very Far (>20),Recent,Medium,Many Addresses (7 =<),High,unsatisfied,New Customer
54707,0,3.0,Mobile Phone,3,17.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,3,0,12.0,2.0,2.0,1.0,151.42,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
54708,1,6.0,Computer,1,26.0,Credit Card,Male,3.0,2,Mobile Phone,3,Married,8,1,13.0,1.0,3.0,3.0,152.59,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Many Addresses (7 =<),Medium,unsatisfied,Potential Loyalists
54709,0,17.0,Computer,3,22.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,5,0,19.0,2.0,3.0,3.0,193.04,Stable (1 Th),Low,Very High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54710,0,8.0,Mobile Phone,1,15.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Single,5,0,12.0,1.0,5.0,4.0,186.42,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54711,0,1.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,5,Married,3,0,15.0,2.0,2.0,3.0,150.0,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
54712,0,13.0,Mobile Phone,2,10.0,UPI,Female,3.0,2,Laptop & Accessory,4,Married,11,0,16.0,1.0,4.0,7.0,188.89,Stable (1 Th),Low,High,Close (10–14),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54713,0,30.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,4,Grocery,1,Married,9,0,12.0,1.0,2.0,2.0,236.02999999999997,Loyal (>2 Th),Low,Low,Far (15–20),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
54714,0,14.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,1,Single,2,1,21.0,1.0,3.0,4.0,148.42,Stable (1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
54715,0,1.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,5,Laptop & Accessory,5,Single,10,0,20.0,2.0,2.0,8.0,193.11,Onboarding (<1 Th),Low,Very High,Close (10–14),Recent,Medium,Many Addresses (7 =<),High,satisfied,Promising
54716,0,3.0,Mobile Phone,3,17.0,E wallet,Male,3.0,4,Mobile Phone,4,Married,3,0,15.0,3.0,3.0,3.0,147.97,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
54717,0,27.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,4,0,18.0,3.0,3.0,3.0,149.5,Loyal (>2 Th),Low,High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
54718,0,9.0,Computer,1,9.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,4,0,12.0,2.0,2.0,1.0,175.93,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
54719,0,6.0,Computer,1,31.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,0,16.0,2.0,5.0,8.0,178.09,Onboarding (<1 Th),Low,High,Very Far (>20),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Promising
54720,0,12.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,8,1,14.0,1.0,2.0,2.0,155.57,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Medium,unsatisfied,Potential Loyalists
54721,0,8.0,Mobile Phone,1,15.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Married,5,0,15.0,2.0,2.0,1.0,176.21,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
54722,0,26.0,Mobile Phone,3,10.0,E wallet,Male,3.0,5,Grocery,5,Married,3,0,15.0,2.0,2.0,17.0,293.56,Loyal (>2 Th),Low,Medium,Close (10–14),Moderate,Low,Few Addresses (<= 3),Very High,satisfied,Hibernating
54723,1,1.0,Mobile Phone,1,7.0,UPI,Male,4.0,4,Mobile Phone,1,Single,3,1,14.0,7.0,8.0,9.0,151.86,Onboarding (<1 Th),Medium,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,New Customer
54724,0,1.0,Mobile Phone,3,33.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Single,3,0,24.0,1.0,2.0,5.0,186.8,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54725,0,19.0,Mobile Phone,3,9.0,Cash on Delivery,Male,3.0,6,Laptop & Accessory,3,Single,2,0,14.0,2.0,4.0,2.0,191.32,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54726,0,1.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,2,Mobile Phone,3,Single,3,0,19.0,1.0,2.0,3.0,160.05,Onboarding (<1 Th),Low,Very High,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
54727,1,11.0,Computer,3,34.0,Debit Card,Female,4.0,2,Laptop & Accessory,3,Single,6,1,13.0,1.0,2.0,4.0,188.97,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54728,0,8.0,Mobile Phone,3,9.0,UPI,Male,3.0,4,Laptop & Accessory,1,Single,3,0,23.0,1.0,2.0,5.0,187.74,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54729,1,19.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Others,5,Married,7,1,14.0,2.0,2.0,5.0,323.59,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
54730,0,10.0,Computer,3,15.0,Debit Card,Male,4.0,5,Fashion,5,Single,3,0,16.0,1.0,2.0,10.0,200.87,Onboarding (<1 Th),Low,High,Far (15–20),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Promising
54731,0,26.0,Computer,1,26.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,19.0,2.0,2.0,3.0,167.58,Loyal (>2 Th),Low,Very High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54732,0,1.0,Computer,1,7.0,Debit Card,Female,4.0,6,Mobile Phone,1,Married,5,0,15.0,3.0,3.0,1.0,168.64,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54733,0,3.0,Mobile Phone,1,34.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,6,0,13.0,1.0,2.0,2.0,168.35,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54734,1,1.0,Mobile Phone,3,15.0,Cash on Delivery,Male,3.0,5,Laptop & Accessory,5,Single,8,0,18.0,1.0,2.0,3.0,178.26,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54735,0,8.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,2,Mobile Phone,1,Single,4,0,17.0,2.0,2.0,4.0,157.8,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
54736,0,28.0,Mobile Phone,1,26.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Married,11,1,12.0,1.0,2.0,5.0,179.85,Loyal (>2 Th),Low,Low,Very Far (>20),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54737,0,1.0,Computer,3,15.0,E wallet,Male,3.0,4,Laptop & Accessory,1,Married,2,0,20.0,2.0,2.0,2.0,168.42,Onboarding (<1 Th),Low,Very High,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
54738,0,11.0,Mobile Phone,1,17.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,2,1,14.0,5.0,5.0,4.0,152.82,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
54739,0,12.0,Computer,1,9.0,Debit Card,Female,4.0,2,Laptop & Accessory,5,Single,8,1,13.0,1.0,5.0,13.0,184.8,Onboarding (<1 Th),Low,Low,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),High,satisfied,Promising
54740,0,8.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,5,Single,3,0,12.0,2.0,2.0,4.0,168.81,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
54741,0,9.0,Mobile Phone,3,15.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,3,0,17.0,2.0,2.0,3.0,150.72,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
54742,0,4.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,6,Mobile Phone,3,Married,5,0,22.0,2.0,2.0,3.0,163.33,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
54743,0,14.0,Computer,1,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,4,Married,3,0,25.0,1.0,4.0,8.0,167.44,Stable (1 Th),Low,Very High,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),High,satisfied,Promising
54744,0,8.0,Mobile Phone,3,15.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,7,0,18.0,2.0,2.0,3.0,190.0,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54745,0,16.0,Computer,1,15.0,Debit Card,Male,4.0,4,Others,1,Married,3,0,15.0,6.0,15.0,10.0,309.3,Stable (1 Th),High,Medium,Far (15–20),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Need Attention
54746,1,1.0,Mobile Phone,1,13.0,Debit Card,Male,4.0,2,Mobile Phone,5,Married,3,1,22.0,1.0,2.0,1.0,141.01,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
54747,0,1.0,Computer,1,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Married,3,0,12.0,1.0,2.0,1.0,151.94,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
54748,0,26.0,Mobile Phone,1,18.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,10,0,21.0,2.0,2.0,5.0,156.49,Loyal (>2 Th),Low,Very High,Far (15–20),Very Recent,High,Many Addresses (7 =<),Medium,unsatisfied,Potential Loyalists
54749,0,24.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Grocery,3,Married,7,0,15.0,1.0,2.0,4.0,301.39,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
54750,1,1.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,5,Mobile Phone,5,Married,3,1,12.0,1.0,2.0,1.0,148.19,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
54751,0,7.0,Mobile Phone,1,14.0,Credit Card,Male,3.0,4,Fashion,3,Married,2,0,12.0,2.0,2.0,8.0,241.91000000000003,Onboarding (<1 Th),Low,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
54752,1,1.0,Mobile Phone,3,23.0,E wallet,Female,4.0,4,Laptop & Accessory,5,Single,7,0,16.0,2.0,2.0,3.0,178.24,Onboarding (<1 Th),Low,High,Very Far (>20),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
54753,0,21.0,Mobile Phone,1,9.0,UPI,Female,3.0,4,Grocery,1,Married,3,1,15.0,4.0,4.0,1.0,292.52,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Potential Loyalists
54754,0,10.0,Mobile Phone,1,7.0,UPI,Female,3.0,4,Laptop & Accessory,4,Married,2,0,16.0,2.0,2.0,6.0,177.28,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
54755,0,3.0,Mobile Phone,1,30.0,Debit Card,Male,3.0,2,Mobile Phone,3,Married,3,0,25.0,2.0,2.0,8.0,152.0,Onboarding (<1 Th),Low,Very High,Very Far (>20),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,Promising
54756,1,21.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,4,Others,4,Single,9,1,15.0,8.0,14.0,9.0,317.46,Stable (1 Th),High,Medium,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),Very High,satisfied,Need Attention
54757,0,9.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,2,Mobile Phone,3,Single,5,0,14.0,3.0,3.0,3.0,150.06,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
54758,0,16.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Married,11,1,14.0,1.0,2.0,3.0,185.62,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),High,unsatisfied,Potential Loyalists
54759,1,1.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,8,0,18.0,3.0,3.0,2.0,168.82,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),High,unsatisfied,Potential Loyalists
54760,0,10.0,Mobile Phone,2,20.0,UPI,Male,3.0,4,Mobile Phone,4,Married,6,0,14.0,2.0,2.0,5.0,146.43,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Medium Addresses (4-6),Medium,satisfied,Potential Loyalists
54761,0,6.0,Mobile Phone,1,11.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Married,3,0,13.0,6.0,7.0,9.0,186.62,Onboarding (<1 Th),Medium,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,New Customer
54762,0,14.0,Computer,1,23.0,Credit Card,Male,3.0,5,Laptop & Accessory,3,Single,8,0,15.0,1.0,2.0,1.0,175.94,Stable (1 Th),Low,Medium,Very Far (>20),Very Recent,High,Many Addresses (7 =<),High,unsatisfied,Potential Loyalists
54763,0,4.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Laptop & Accessory,1,Single,7,1,25.0,2.0,2.0,1.0,193.77,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),High,unsatisfied,Potential Loyalists
54764,0,19.0,Mobile Phone,1,9.0,Debit Card,Female,4.0,5,Mobile Phone,3,Single,3,0,15.0,2.0,2.0,1.0,147.74,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
54765,0,16.0,Mobile Phone,1,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,3,0,14.0,6.0,8.0,9.0,169.34,Stable (1 Th),Medium,Medium,Very Far (>20),Recent,Medium,Few Addresses (<= 3),High,satisfied,New Customer
54766,0,12.0,Computer,1,19.0,Debit Card,Male,1.0,5,Laptop & Accessory,5,Married,4,0,16.0,2.0,2.0,3.0,187.88,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
54767,0,8.0,Computer,1,23.0,Debit Card,Female,4.0,5,Mobile Phone,1,Single,3,0,17.0,2.0,2.0,4.0,150.53,Onboarding (<1 Th),Low,High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
54768,1,13.0,Mobile Phone,3,18.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,19.0,1.0,8.0,8.0,201.54,Stable (1 Th),Medium,Very High,Far (15–20),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,New Customer
54769,1,19.0,Mobile Phone,3,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Single,6,0,17.0,2.0,8.0,4.0,176.6,Stable (1 Th),Medium,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Loyal Customers
54770,0,17.0,Mobile Phone,1,21.0,Debit Card,Male,4.0,4,Grocery,5,Married,8,0,15.0,2.0,2.0,1.0,296.59,Stable (1 Th),Low,Medium,Very Far (>20),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
54771,0,1.0,Mobile Phone,1,12.0,Cash on Delivery,Male,3.0,5,Fashion,1,Married,3,1,17.0,2.0,2.0,9.0,253.07999999999998,Onboarding (<1 Th),Low,High,Close (10–14),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
54772,0,9.0,Mobile Phone,1,14.0,UPI,Male,3.0,4,Fashion,3,Single,5,0,22.0,1.0,2.0,3.0,227.21,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
54773,0,2.0,Mobile Phone,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,3,1,21.0,7.0,8.0,6.0,172.79,Onboarding (<1 Th),Medium,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Loyal Customers
